*Action(SiteID=UK|Country=GB|Currency=GBP|Version=745|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,*ConditionID,*C:Brand,*C:Colour,*C:Fit,*C:Size,*C:Department,*C:Type,*C:Sleeve Length,C:Fabric Type,*C:Style,*C:Character,*C:Pattern,*C:Material,*C:Neckline,*C:Features,*C:Size Type,*C:Vintage,C:Accents,C:Closure,C:Occasion,C:Collar Style,C:Season,C:Graphic Print,C:Handmade,C:Product Line,C:Signed,C:Country/Region of Manufacture,C:Character Family,C:Personalised,C:Chest Size,C:Garment Care,C:Model,C:Year Manufactured,C:Manufacturer Colour,C:MPN,,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,DomesticRateTable,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName
Add,,155183,,Black Nike Single Swoosh Hoodie - Medium 18VC2,,,,3000,Nike,Black,Regular,Medium,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0031_1024x.jpg?v=1618218607 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0032_1024x.jpg?v=1618218607 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0037_1024x.jpg?v=1618218607 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0040_1024x.jpg?v=1618218607,,Size on label: Medium <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 60 cm<br>Length (collar to bottom): 72 cm<br>Arm (inside pit to cuff): 59 cm<br><br>Brand: Nike<br>Type: Hoodie<br>Design: Embroidered Single Swoosh<br>Colour: Black<br><br>VCUK420,FixedPrice,30,47.388,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Grey Adidas Quarter Zip Sweatshirt - XLarge 19VC2,,,,3000,Adidas,Grey,Regular,XLarge,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0780_1024x.jpg?v=1618155241 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0782_1024x.jpg?v=1618155241 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0783_1024x.jpg?v=1618155242,,Size on label: XLarge <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 65 cm<br>Length (collar to bottom): 75 cm<br>Arm (inside pit to cuff): 54 cm<br><br>Brand: Adidas<br>Type: Sweatshirt<br>Design: Quarter Zip<br>Colour: Grey<br><br>VCUK418,FixedPrice,30,34.7373,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Grey Adidas Zipped Hoodie - Medium 20VC2,,,,3000,Adidas,Grey,Regular,Medium,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0841_1024x.jpg?v=1618213086 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0844_1024x.jpg?v=1618213086 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0846_1024x.jpg?v=1618213086 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0849_1024x.jpg?v=1618213086,,Size on label: Medium <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 58 cm<br>Length (collar to bottom): 68 cm<br>Arm (inside pit to cuff): 54 cm<br><br>Brand: Adidas<br>Type: Hoodie<br>Design: Zipped<br>Colour: Grey<br><br>VCUK419,FixedPrice,30,37.2773,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Blue Nike Single Swoosh Hoodie - Xlarge 21VC2,,,,3000,Nike,Blue,Regular,Xlarge,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0021_1024x.jpg?v=1618218290 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0022_1024x.jpg?v=1618218290 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0025_1024x.jpg?v=1618218290 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0028_1024x.jpg?v=1618218290,,Size on label: Xlarge <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 65 cm<br>Length (collar to bottom): 77 cm<br>Arm (inside pit to cuff): 58 cm<br><br>Brand: Nike<br>Type: Hoodie<br>Design: Embroidered Single Swoosh<br>Colour: Blue<br><br>VCUK420,FixedPrice,30,44.988,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Black Nike Zipped Swoosh Hoodie - Medium 25VC2,,,,3000,Nike,Black,Regular,Medium,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0733_1024x.jpg?v=1618153541 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0735_1024x.jpg?v=1618153542 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0737_1024x.jpg?v=1618153541 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0740_1024x.jpg?v=1618153541,,Size on label: Medium <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 57 cm<br>Length (collar to bottom): 70 cm<br>Arm (inside pit to cuff): 57 cm<br><br>Brand: Nike<br>Type: Hoodie<br>Design: Embroidered Zipped Swoosh<br>Colour: Black<br><br>VCUK418,FixedPrice,30,41.0873,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Black Adidas Single Stitch Hoodie - Large 28VC2,,,,3000,Adidas,Black,Regular,Large,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0719_1024x.jpg?v=1618153087 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0723_1024x.jpg?v=1618153088 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0725_1024x.jpg?v=1618153088 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0728_1024x.jpg?v=1618153087,,Size on label: Large <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 69 cm<br>Length (collar to bottom): 79 cm<br>Arm (inside pit to cuff): 64 cm<br><br>Brand: Adidas<br>Type: Hoodie<br>Design: Embroidered Single Stitch<br>Colour: Black<br><br>VCUK417,FixedPrice,30,47.388,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Yellow Ralph Lauren Polo Jeans Co Sweatshirt - Medium 29VC2,,,,3000,Ralph Lauren,Yellow,Regular,Medium,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0744_1024x.jpg?v=1618153919 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0746_1024x.jpg?v=1618153920 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0747_1024x.jpg?v=1618153920 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0752_1024x.jpg?v=1618153919,,Size on label: Medium <br>Recommended size: True to size.<br>Quality: Tiny water mark on front<br><br>Chest (pit to pit): 60 cm<br>Length (collar to bottom): 74 cm<br>Arm (inside pit to cuff): 57 cm<br><br>Brand: Ralph Lauren<br>Type: Sweatshirt<br>Design: Polo Jeans Co<br>Colour: Yellow<br><br>VCUK418,FixedPrice,30,50.988,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Grey Adidas Spellout Hoodie - Large 30VC2,,,,3000,Adidas,Grey,Regular,Large,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0676_1024x.jpg?v=1618151752 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0678_1024x.jpg?v=1618151752 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0680_1024x.jpg?v=1618151752 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0684_1024x.jpg?v=1618151752,,Size on label: Large <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 60 cm<br>Length (collar to bottom): 78 cm<br>Arm (inside pit to cuff): 60 cm<br><br>Brand: Adidas<br>Type: Hoodie<br>Design: Embroidered Spellout<br>Colour: Grey<br><br>VCUK417,FixedPrice,30,41.0873,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Adidas - Blue and Black Embroidered Hoodie - Large 32VC2,,,,3000,Adidas,Blue,Regular,Large,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0363_1024x.jpg?v=1618068015 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0365_1024x.jpg?v=1618068016 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0368_1024x.jpg?v=1618068016 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/DSC_0372_1024x.jpg?v=1618068015,,"????Adidas????<br>?? Blue and Black Embroidered Hoodie<br>?? Size | Large<br>?? Chest (Pit to Pit)| 59cm<br>?? Length (Back Length) | 74cm<br>?? Condition | Marked on Back<br>?? UK NEXT DAY DISPATCH??<br><br>?? All orders dispatched within 1 Working Day <br>?? Tracked And Insured <br>?? International Shipping Available!<br>????Model Height: 6'4 | Normally Wears L<br>______________________________<br><br>Boring bit...<br><br>All items online are available. Due to our clothes being vintage and preloved, some items may have slight signs of wear. But anything major will have been detailed above. Any questions, please feel free to ask. <br><br>Instagram <br>@vintageclubuk<br><br>#Adidas #Blue #Hoodie #Large #Mens<br><br>VCUK-005",FixedPrice,30,55.65,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Navy Carhartt Heavyweight Full Zip Hoodie - Medium 34VC2,,,,3000,Carhartt,Navy,Regular,Medium,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7402_1024x.jpg?v=1617543024 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7376_1024x.jpg?v=1617543024 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7447_1024x.jpg?v=1617543028 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7449_1024x.jpg?v=1617543028,,Size on label: Medium <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 62 cm<br>Length (collar to bottom): 73 cm<br>Arm (inside pit to cuff): 55 cm<br><br>Brand: Carhartt<br>Type: Hoodie<br>Design: Embroidered Heavyweight Full Zip<br>Colour: Navy<br><br>VCUK414,FixedPrice,30,50.988,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
Add,,155183,,Navy Ralph Lauren Crewneck Sweatshirt - XXLarge 35VC2,,,,3000,Ralph Lauren,Navy,Regular,XXLarge,Men,unknown,unknown,unknown,unknown,unknown,see image,see description,unknown,see image,see description,Yes,,,,,,,,,,,,,,,,,,,,http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7389_56957cbb-4871-46f3-aaf5-d5ecb8a4e9f6_1024x.jpg?v=1617542524 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7372_ade57d94-467e-46e3-a7d9-01517847e2e2_1024x.jpg?v=1617542526 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7435_1024x.jpg?v=1617542529 | http://cdn.shopify.com/s/files/1/0304/1270/1741/products/IMG_7438_1024x.jpg?v=1617542529,,Size on label: XXLarge <br>Recommended size: True to size.<br>Quality: A* Grade vintage condition<br><br>Chest (pit to pit): 78 cm<br>Length (collar to bottom): 80 cm<br>Arm (inside pit to cuff): 57 cm<br><br>Brand: Ralph Lauren<br>Type: Sweatshirt<br>Design: Embroidered Crewneck<br>Colour: Navy<br><br>VCUK413,FixedPrice,30,50.988,,1,1,jackkaybuiss@hotmail.com,1,,"Preston, Lancashire",Flat,UK_RoyalMail48,0,,,2,,,,ReturnsNotAccepted,,,,,,,
